Number of Records,Session End Date,Session Start Date,Booking,Clickouts,Session,Session End Time,Session Start Time
1,30-12-1899,30-12-1899,0,3,20170503002615,07:10:27,07:06:56
1,30-12-1899,30-12-1899,0,3,20170503008304,07:10:36,07:08:08
1,30-12-1899,30-12-1899,0,3,20170503005924,07:10:47,07:07:55
1,30-12-1899,30-12-1899,0,3,20170503001125,07:10:48,07:06:20
1,30-12-1899,30-12-1899,0,3,20170503009474,07:11:06,07:08:53
1,30-12-1899,30-12-1899,0,3,20170503007301,07:12:04,07:08:12
1,30-12-1899,30-12-1899,0,3,20170503004951,07:12:25,07:09:45
1,30-12-1899,30-12-1899,0,3,20170503001195,07:14:00,07:09:49
1,30-12-1899,30-12-1899,0,3,20170503007326,07:14:24,07:12:30
1,30-12-1899,30-12-1899,0,3,20170503007196,07:14:49,07:11:52
1,30-12-1899,30-12-1899,0,3,20170503009005,07:15:48,07:12:30
1,30-12-1899,30-12-1899,0,3,20170503003446,07:16:35,07:13:29
1,30-12-1899,30-12-1899,0,3,20170503007914,07:17:45,07:13:51
1,30-12-1899,30-12-1899,0,3,20170503009587,07:18:08,07:15:32
1,30-12-1899,30-12-1899,0,3,20170503001464,07:18:23,07:15:40
1,30-12-1899,30-12-1899,0,3,20170503004447,07:18:36,07:16:48
1,30-12-1899,30-12-1899,0,3,20170503005513,07:19:32,07:15:39
1,30-12-1899,30-12-1899,0,3,20170503008225,07:20:41,07:16:29
1,30-12-1899,30-12-1899,0,3,20170503005138,07:20:52,07:16:50
1,30-12-1899,30-12-1899,0,3,20170503005550,07:21:27,07:17:23
1,30-12-1899,30-12-1899,0,3,20170503009821,07:22:13,07:20:43
1,30-12-1899,30-12-1899,0,3,20170503006768,07:22:23,07:19:01
1,30-12-1899,30-12-1899,0,3,20170503008435,07:22:24,07:19:24
1,30-12-1899,30-12-1899,0,3,20170503002935,07:22:59,07:19:21
1,30-12-1899,30-12-1899,0,3,20170503002289,07:23:01,07:20:35
1,30-12-1899,30-12-1899,0,3,20170503003023,07:23:31,07:20:29
1,30-12-1899,30-12-1899,0,3,20170503005679,07:23:44,07:20:11
1,30-12-1899,30-12-1899,0,3,20170503006608,07:24:53,07:22:06
1,30-12-1899,30-12-1899,0,3,20170503003631,07:25:38,07:22:21
1,30-12-1899,30-12-1899,0,3,20170503004948,07:25:48,07:23:15
1,30-12-1899,30-12-1899,0,3,20170503007069,07:26:36,07:23:41
1,30-12-1899,30-12-1899,0,3,20170503001042,07:27:10,07:23:28
1,30-12-1899,30-12-1899,0,3,20170503002316,07:27:17,07:24:15
1,30-12-1899,30-12-1899,0,3,20170503004003,07:28:06,07:25:30
1,30-12-1899,30-12-1899,0,3,20170503007877,07:28:16,07:25:54
1,30-12-1899,30-12-1899,0,3,20170503003615,07:28:17,07:25:31
1,30-12-1899,30-12-1899,0,3,20170503003534,07:29:45,07:28:47
1,30-12-1899,30-12-1899,0,3,20170503006128,07:29:46,07:26:30
1,30-12-1899,30-12-1899,0,3,20170503004934,07:30:11,07:26:53
1,30-12-1899,30-12-1899,0,3,20170503009893,07:30:18,07:26:27
1,30-12-1899,30-12-1899,0,3,20170503006923,07:31:08,07:27:49
1,30-12-1899,30-12-1899,0,3,20170503008835,07:32:13,07:28:37
1,30-12-1899,30-12-1899,0,3,20170503001063,07:35:19,07:33:52
1,30-12-1899,30-12-1899,0,3,20170503002844,07:36:46,07:34:35
1,30-12-1899,30-12-1899,0,3,20170503009765,07:37:03,07:33:52
1,30-12-1899,30-12-1899,0,3,20170503008403,07:37:10,07:33:07
1,30-12-1899,30-12-1899,0,3,20170503005973,07:37:51,07:36:07
1,30-12-1899,30-12-1899,0,3,20170503009994,07:38:48,07:35:04
1,30-12-1899,30-12-1899,0,3,20170503006803,07:42:16,07:40:37
1,30-12-1899,30-12-1899,0,3,20170503006758,07:42:51,07:39:08
1,30-12-1899,30-12-1899,0,3,20170503003386,07:43:05,07:39:11
1,30-12-1899,30-12-1899,0,3,20170503003866,07:43:25,07:40:23
1,30-12-1899,30-12-1899,0,3,20170503008873,07:43:26,07:41:23
1,30-12-1899,30-12-1899,0,3,20170503004385,07:43:49,07:41:12
1,30-12-1899,30-12-1899,0,3,20170503006505,07:44:00,07:39:38
1,30-12-1899,30-12-1899,0,3,20170503006935,07:44:05,07:40:38
1,30-12-1899,30-12-1899,0,3,20170503003541,07:44:36,07:41:56
1,30-12-1899,30-12-1899,0,3,20170503007950,07:45:32,07:43:16
1,30-12-1899,30-12-1899,0,3,20170503008428,07:47:39,07:44:56
1,30-12-1899,30-12-1899,0,3,20170503008644,07:48:31,07:45:49
1,30-12-1899,30-12-1899,0,3,20170503006560,07:49:00,07:47:13
1,30-12-1899,30-12-1899,0,3,20170503005736,07:49:13,07:45:37
1,30-12-1899,30-12-1899,0,3,20170503002595,07:49:29,07:46:03
1,30-12-1899,30-12-1899,0,3,20170503008860,07:49:48,07:47:48
1,30-12-1899,30-12-1899,0,3,20170503007217,07:50:18,07:46:41
1,30-12-1899,30-12-1899,0,3,20170503007082,07:50:21,07:48:10
1,30-12-1899,30-12-1899,0,3,20170503003941,07:50:26,07:46:33
1,30-12-1899,30-12-1899,0,3,20170503007965,07:50:35,07:48:21
1,30-12-1899,30-12-1899,0,3,20170503003043,07:51:13,07:46:49
1,30-12-1899,30-12-1899,0,3,20170503009762,07:51:48,07:48:45
1,30-12-1899,30-12-1899,0,3,20170503009484,07:51:52,07:49:40
1,30-12-1899,30-12-1899,0,3,20170503009441,07:52:31,07:49:25
1,30-12-1899,30-12-1899,0,3,20170503009295,07:53:44,07:51:16
1,30-12-1899,30-12-1899,0,3,20170503007072,07:54:15,07:49:28
1,30-12-1899,30-12-1899,0,3,20170503004060,07:55:15,07:51:14
1,30-12-1899,30-12-1899,0,3,20170503007451,07:55:33,07:53:38
1,30-12-1899,30-12-1899,0,3,20170503003351,07:56:42,07:54:04
1,30-12-1899,30-12-1899,0,3,20170503009884,07:56:54,07:54:43
1,30-12-1899,30-12-1899,0,3,20170503006597,07:57:12,07:55:47
1,30-12-1899,30-12-1899,0,3,20170503003416,07:57:55,07:54:24
1,30-12-1899,30-12-1899,0,3,20170503003359,07:58:20,07:54:14
1,30-12-1899,30-12-1899,0,3,20170503002505,07:58:27,07:54:44
1,30-12-1899,30-12-1899,0,3,20170503006972,07:59:23,07:55:49
1,30-12-1899,30-12-1899,0,3,20170503008855,08:00:43,07:56:57
1,30-12-1899,30-12-1899,0,3,20170503003388,08:01:04,07:57:23
1,30-12-1899,30-12-1899,0,3,20170503004231,08:01:07,07:58:45
1,30-12-1899,30-12-1899,0,3,20170503008188,08:01:12,07:58:03
1,30-12-1899,30-12-1899,0,3,20170503007251,08:01:23,07:57:34
1,30-12-1899,30-12-1899,0,3,20170503003962,08:01:47,07:58:40
1,30-12-1899,30-12-1899,0,3,20170503008702,08:01:56,07:58:58
1,30-12-1899,30-12-1899,0,3,20170503007607,08:02:06,07:58:21
1,30-12-1899,30-12-1899,0,3,20170503003822,08:02:15,07:58:06
1,30-12-1899,30-12-1899,0,3,20170503008455,08:02:29,07:57:30
1,30-12-1899,30-12-1899,0,3,20170503007263,08:02:47,08:00:52
1,30-12-1899,30-12-1899,0,3,20170503003282,08:02:58,08:01:03
1,30-12-1899,30-12-1899,0,3,20170503006711,08:03:29,08:00:30
1,30-12-1899,30-12-1899,0,3,20170503001738,08:03:38,08:01:09
1,30-12-1899,30-12-1899,0,3,20170503007952,08:03:53,08:00:57
1,30-12-1899,30-12-1899,0,3,20170503002634,08:03:58,08:03:26
1,30-12-1899,30-12-1899,0,3,20170503009754,08:03:59,08:00:00
1,30-12-1899,30-12-1899,0,3,20170503002003,08:04:05,08:01:38
1,30-12-1899,30-12-1899,0,3,20170503005470,08:04:15,08:00:49
1,30-12-1899,30-12-1899,0,3,20170503007053,08:04:28,08:00:28
1,30-12-1899,30-12-1899,0,3,20170503002520,08:05:16,08:02:08
1,30-12-1899,30-12-1899,0,3,20170503005674,08:05:19,08:02:20
1,30-12-1899,30-12-1899,0,3,20170503008266,08:05:19,08:03:27
1,30-12-1899,30-12-1899,0,3,20170503004301,08:05:36,08:01:23
1,30-12-1899,30-12-1899,0,3,20170503008348,08:05:46,08:01:47
1,30-12-1899,30-12-1899,0,3,20170503007529,08:05:46,08:02:19
1,30-12-1899,30-12-1899,0,3,20170503007665,08:05:49,08:02:46
1,30-12-1899,30-12-1899,0,3,20170503007444,08:06:12,08:03:15
1,30-12-1899,30-12-1899,0,3,20170503007057,08:08:19,08:04:58
1,30-12-1899,30-12-1899,0,3,20170503004798,08:08:50,08:06:25
1,30-12-1899,30-12-1899,0,3,20170503008146,08:09:15,08:06:34
1,30-12-1899,30-12-1899,0,3,20170503001373,08:09:17,08:08:00
1,30-12-1899,30-12-1899,0,3,20170503005555,08:10:23,08:07:41
1,30-12-1899,30-12-1899,0,3,20170503004738,08:10:35,08:07:45
1,30-12-1899,30-12-1899,0,3,20170503003477,08:13:43,08:12:25
1,30-12-1899,30-12-1899,0,3,20170503002913,08:15:13,08:10:47
1,30-12-1899,30-12-1899,0,3,20170503006441,08:15:21,08:11:44
1,30-12-1899,30-12-1899,0,3,20170503008261,08:15:42,08:14:07
1,30-12-1899,30-12-1899,0,3,20170503009040,08:16:14,08:12:38
1,30-12-1899,30-12-1899,0,3,20170503007182,08:16:33,08:12:25
1,30-12-1899,30-12-1899,0,3,20170503002653,08:16:47,08:12:59
1,30-12-1899,30-12-1899,0,3,20170503008092,08:16:58,08:14:46
1,30-12-1899,30-12-1899,0,3,20170503002487,08:17:17,08:14:24
1,30-12-1899,30-12-1899,0,3,20170503004066,08:17:45,08:15:25
1,30-12-1899,30-12-1899,0,3,20170503007608,08:18:14,08:17:58
1,30-12-1899,30-12-1899,0,3,20170503007980,08:18:37,08:15:32
1,30-12-1899,30-12-1899,0,3,20170503009923,08:19:16,08:16:18
1,30-12-1899,30-12-1899,0,3,20170503009129,08:19:21,08:14:16
1,30-12-1899,30-12-1899,0,3,20170503003830,08:20:25,08:16:50
1,30-12-1899,30-12-1899,0,3,20170503004950,08:21:27,08:17:42
1,30-12-1899,30-12-1899,0,3,20170503004477,08:21:41,08:19:21
1,30-12-1899,30-12-1899,0,3,20170503004930,08:21:47,08:18:42
1,30-12-1899,30-12-1899,0,3,20170503001838,08:22:19,08:19:41
1,30-12-1899,30-12-1899,0,3,20170503004647,08:22:50,08:19:33
1,30-12-1899,30-12-1899,0,3,20170503003145,08:23:22,08:20:54
1,30-12-1899,30-12-1899,0,3,20170503001956,08:23:29,08:21:18
1,30-12-1899,30-12-1899,0,3,20170503005731,08:23:38,08:20:51
1,30-12-1899,30-12-1899,0,3,20170503004443,08:23:46,08:20:34
1,30-12-1899,30-12-1899,0,3,20170503003374,08:24:03,08:21:04
1,30-12-1899,30-12-1899,0,3,20170503002072,08:24:36,08:22:14
1,30-12-1899,30-12-1899,0,3,20170503005142,08:24:47,08:22:51
1,30-12-1899,30-12-1899,0,3,20170503003612,08:25:13,08:22:19
1,30-12-1899,30-12-1899,0,3,20170503009637,08:25:42,08:22:11
1,30-12-1899,30-12-1899,0,3,20170503005919,08:25:47,08:21:50
1,30-12-1899,30-12-1899,0,3,20170503008933,08:25:58,08:22:53
1,30-12-1899,30-12-1899,0,3,20170503008765,08:26:36,08:21:32
1,30-12-1899,30-12-1899,0,3,20170503009507,08:27:08,08:24:48
1,30-12-1899,30-12-1899,0,3,20170503001748,08:27:29,08:24:45
1,30-12-1899,30-12-1899,0,3,20170503006179,08:27:35,08:26:40
1,30-12-1899,30-12-1899,0,3,20170503007412,08:28:01,08:23:40
1,30-12-1899,30-12-1899,0,3,20170503003162,08:28:34,08:25:24
1,30-12-1899,30-12-1899,0,3,20170503004105,08:30:39,08:26:25
1,30-12-1899,30-12-1899,0,3,20170503002498,08:31:09,08:28:12
1,30-12-1899,30-12-1899,0,3,20170503006853,08:31:43,08:27:32
1,30-12-1899,30-12-1899,0,3,20170503008632,08:32:31,08:29:46
1,30-12-1899,30-12-1899,0,3,20170503009516,08:33:08,08:32:12
1,30-12-1899,30-12-1899,0,3,20170503001612,08:33:23,08:30:52
1,30-12-1899,30-12-1899,0,3,20170503008464,08:33:28,08:31:25
1,30-12-1899,30-12-1899,0,3,20170503004612,08:34:48,08:31:34
1,30-12-1899,30-12-1899,0,3,20170503004004,08:39:51,08:38:22
1,30-12-1899,30-12-1899,0,3,20170503008457,08:40:17,08:38:02
1,30-12-1899,30-12-1899,0,3,20170503002120,08:40:42,08:36:33
1,30-12-1899,30-12-1899,0,3,20170503001083,08:40:44,08:36:48
1,30-12-1899,30-12-1899,0,3,20170503009890,08:41:05,08:39:10
1,30-12-1899,30-12-1899,0,3,20170503005036,08:41:14,08:39:04
1,30-12-1899,30-12-1899,0,3,20170503009224,08:41:17,08:37:37
1,30-12-1899,30-12-1899,0,3,20170503006035,08:41:53,08:39:46
1,30-12-1899,30-12-1899,0,3,20170503005586,08:41:57,08:39:48
1,30-12-1899,30-12-1899,0,3,20170503009513,08:42:30,08:38:53
1,30-12-1899,30-12-1899,0,3,20170503008749,08:42:41,08:40:59
1,30-12-1899,30-12-1899,0,3,20170503001044,08:43:27,08:40:51
1,30-12-1899,30-12-1899,0,3,20170503007409,08:43:39,08:41:09
1,30-12-1899,30-12-1899,0,3,20170503009631,08:43:44,08:41:23
1,30-12-1899,30-12-1899,0,3,20170503007455,08:44:04,08:42:40
1,30-12-1899,30-12-1899,0,3,20170503008836,08:45:17,08:41:58
1,30-12-1899,30-12-1899,0,3,20170503007210,08:45:23,08:43:06
1,30-12-1899,30-12-1899,0,3,20170503008055,08:45:37,08:42:05
1,30-12-1899,30-12-1899,0,3,20170503007294,08:45:54,08:42:24
1,30-12-1899,30-12-1899,0,3,20170503004733,08:46:13,08:41:35
1,30-12-1899,30-12-1899,0,3,20170503004196,08:46:40,08:43:53
1,30-12-1899,30-12-1899,0,3,20170503005141,08:47:19,08:43:35
1,30-12-1899,30-12-1899,0,3,20170503003141,08:49:04,08:45:50
1,30-12-1899,30-12-1899,0,3,20170503001521,08:50:17,08:47:22
1,30-12-1899,30-12-1899,0,3,20170503003893,08:50:19,08:47:43
1,30-12-1899,30-12-1899,0,3,20170503006547,08:50:49,08:47:54
1,30-12-1899,30-12-1899,0,3,20170503003740,08:51:00,08:48:11
1,30-12-1899,30-12-1899,0,3,20170503006348,08:51:06,08:47:12
1,30-12-1899,30-12-1899,0,3,20170503007513,08:51:46,08:47:17
1,30-12-1899,30-12-1899,0,3,20170503003793,08:52:53,08:50:44
1,30-12-1899,30-12-1899,0,3,20170503004258,08:52:57,08:48:48
1,30-12-1899,30-12-1899,0,3,20170503006318,08:53:34,08:52:12
1,30-12-1899,30-12-1899,0,3,20170503004543,08:54:17,08:53:08
1,30-12-1899,30-12-1899,0,3,20170503002659,08:54:45,08:52:00
1,30-12-1899,30-12-1899,0,3,20170503006374,08:54:52,08:51:29
1,30-12-1899,30-12-1899,0,3,20170503007230,08:55:10,08:50:59
1,30-12-1899,30-12-1899,0,3,20170503004968,08:55:19,08:53:38
1,30-12-1899,30-12-1899,0,3,20170503005507,08:55:45,08:54:52
1,30-12-1899,30-12-1899,0,3,20170503009375,08:55:58,08:50:35
1,30-12-1899,30-12-1899,0,3,20170503009523,08:56:19,08:55:11
1,30-12-1899,30-12-1899,0,3,20170503003070,08:57:13,08:55:00
1,30-12-1899,30-12-1899,0,3,20170503006622,08:57:46,08:54:53
1,30-12-1899,30-12-1899,0,3,20170503002347,08:57:52,08:54:05
1,30-12-1899,30-12-1899,0,3,20170503006909,08:58:41,08:56:46
1,30-12-1899,30-12-1899,0,3,20170503004415,08:59:22,08:56:00
1,30-12-1899,30-12-1899,0,3,20170503005027,08:59:52,08:56:10
1,30-12-1899,30-12-1899,0,3,20170503007062,09:01:08,09:00:01
1,30-12-1899,30-12-1899,0,3,20170503009265,09:02:50,09:00:40
1,30-12-1899,30-12-1899,0,3,20170503003214,09:03:58,09:01:16
1,30-12-1899,30-12-1899,0,3,20170503007966,09:04:04,09:00:49
1,30-12-1899,30-12-1899,0,3,20170503004474,09:04:17,09:00:47
1,30-12-1899,30-12-1899,0,3,20170503001686,09:04:42,09:01:04
1,30-12-1899,30-12-1899,0,3,20170503003090,09:06:20,09:05:41
1,30-12-1899,30-12-1899,0,3,20170503001727,09:07:30,09:05:03
1,30-12-1899,30-12-1899,0,3,20170503007286,09:07:53,09:04:33
1,30-12-1899,30-12-1899,0,3,20170503002904,09:08:17,09:04:19
1,30-12-1899,30-12-1899,0,3,20170503002379,09:08:18,09:05:28
1,30-12-1899,30-12-1899,0,3,20170503009395,09:08:37,09:04:16
1,30-12-1899,30-12-1899,0,3,20170503009345,09:08:42,09:04:16
1,30-12-1899,30-12-1899,0,3,20170503009104,09:08:48,09:05:15
1,30-12-1899,30-12-1899,0,3,20170503004870,09:08:51,09:07:24
1,30-12-1899,30-12-1899,0,3,20170503008699,09:08:52,09:06:44
1,30-12-1899,30-12-1899,0,3,20170503001898,09:09:17,09:04:39
1,30-12-1899,30-12-1899,0,3,20170503008282,09:09:26,09:05:39
1,30-12-1899,30-12-1899,0,3,20170503004125,09:09:35,09:06:53
1,30-12-1899,30-12-1899,0,3,20170503004400,09:09:45,09:07:37
1,30-12-1899,30-12-1899,0,3,20170503008306,09:10:14,09:06:11
1,30-12-1899,30-12-1899,0,3,20170503003484,09:10:18,09:06:50
1,30-12-1899,30-12-1899,0,3,20170503002053,09:10:43,09:08:16
1,30-12-1899,30-12-1899,0,3,20170503001241,09:12:52,09:08:52
1,30-12-1899,30-12-1899,0,3,20170503005862,09:13:32,09:11:22
1,30-12-1899,30-12-1899,0,3,20170503004056,09:13:36,09:10:49
1,30-12-1899,30-12-1899,0,3,20170503009609,09:13:46,09:09:47
1,30-12-1899,30-12-1899,0,3,20170503006502,09:13:46,09:11:39
1,30-12-1899,30-12-1899,0,3,20170503007209,09:14:02,09:10:03
1,30-12-1899,30-12-1899,0,3,20170503003682,09:14:55,09:12:24
1,30-12-1899,30-12-1899,0,3,20170503006367,09:15:19,09:12:52
1,30-12-1899,30-12-1899,0,3,20170503007863,09:15:57,09:12:21
1,30-12-1899,30-12-1899,0,3,20170503007726,09:16:21,09:15:32
1,30-12-1899,30-12-1899,0,3,20170503005238,09:16:36,09:14:36
1,30-12-1899,30-12-1899,0,3,20170503007574,09:17:00,09:13:56
1,30-12-1899,30-12-1899,0,3,20170503002241,09:17:09,09:14:13
1,30-12-1899,30-12-1899,0,3,20170503002967,09:18:26,09:13:52
1,30-12-1899,30-12-1899,0,3,20170503002734,09:19:37,09:19:01
1,30-12-1899,30-12-1899,0,3,20170503004929,09:19:53,09:18:28
1,30-12-1899,30-12-1899,0,3,20170503004844,09:20:03,09:18:29
1,30-12-1899,30-12-1899,0,3,20170503001103,09:20:23,09:17:39
1,30-12-1899,30-12-1899,0,3,20170503004787,09:20:27,09:17:25
1,30-12-1899,30-12-1899,0,3,20170503009651,09:20:56,09:17:35
1,30-12-1899,30-12-1899,0,3,20170503003250,09:22:06,09:18:48
1,30-12-1899,30-12-1899,0,3,20170503006371,09:23:12,09:18:24
1,30-12-1899,30-12-1899,0,3,20170503001558,09:23:12,09:20:08
1,30-12-1899,30-12-1899,0,3,20170503001149,09:23:17,09:19:00
1,30-12-1899,30-12-1899,0,3,20170503003253,09:23:28,09:21:18
1,30-12-1899,30-12-1899,0,3,20170503003486,09:23:59,09:21:58
1,30-12-1899,30-12-1899,0,3,20170503007158,09:24:01,09:19:29
1,30-12-1899,30-12-1899,0,3,20170503005207,09:24:05,09:21:34
1,30-12-1899,30-12-1899,0,3,20170503006252,09:24:40,09:21:04
1,30-12-1899,30-12-1899,0,3,20170503001661,09:24:45,09:20:15
1,30-12-1899,30-12-1899,0,3,20170503007034,09:24:59,09:21:22
1,30-12-1899,30-12-1899,0,3,20170503007373,09:25:13,09:22:32
1,30-12-1899,30-12-1899,0,3,20170503005605,09:25:40,09:21:37
1,30-12-1899,30-12-1899,0,3,20170503002443,09:25:52,09:23:17
1,30-12-1899,30-12-1899,0,3,20170503004717,09:26:16,09:25:24
1,30-12-1899,30-12-1899,0,3,20170503008074,09:26:35,09:21:15
1,30-12-1899,30-12-1899,0,3,20170503005677,09:27:03,09:25:15
1,30-12-1899,30-12-1899,0,3,20170503006357,09:28:24,09:24:37
1,30-12-1899,30-12-1899,0,3,20170503002629,09:28:24,09:28:05
1,30-12-1899,30-12-1899,0,3,20170503006144,09:29:32,09:26:05
1,30-12-1899,30-12-1899,0,3,20170503006417,09:29:56,09:27:31
1,30-12-1899,30-12-1899,0,3,20170503006024,09:31:20,09:27:32
1,30-12-1899,30-12-1899,0,3,20170503005309,09:31:43,09:28:16
1,30-12-1899,30-12-1899,0,3,20170503003987,09:31:58,09:28:43
1,30-12-1899,30-12-1899,0,3,20170503004225,09:35:32,09:33:39
1,30-12-1899,30-12-1899,0,3,20170503003291,09:36:10,09:34:28
1,30-12-1899,30-12-1899,0,3,20170503008879,09:36:14,09:33:54
1,30-12-1899,30-12-1899,0,3,20170503004160,09:36:25,09:32:07
1,30-12-1899,30-12-1899,0,3,20170503006070,09:37:51,09:34:58
1,30-12-1899,30-12-1899,0,3,20170503006718,09:38:00,09:35:35
1,30-12-1899,30-12-1899,0,3,20170503008251,09:38:30,09:36:02
1,30-12-1899,30-12-1899,0,3,20170503009674,09:38:57,09:36:10
1,30-12-1899,30-12-1899,0,3,20170503009392,09:39:57,09:37:37
1,30-12-1899,30-12-1899,0,3,20170503008594,09:39:59,09:37:16
1,30-12-1899,30-12-1899,0,3,20170503002360,09:40:47,09:37:03
1,30-12-1899,30-12-1899,0,3,20170503001733,09:41:32,09:35:56
1,30-12-1899,30-12-1899,0,3,20170503007737,09:41:56,09:39:40
1,30-12-1899,30-12-1899,0,3,20170503007156,09:42:26,09:39:26
1,30-12-1899,30-12-1899,0,3,20170503008849,09:42:50,09:39:40
1,30-12-1899,30-12-1899,0,3,20170503006321,09:42:57,09:40:32
1,30-12-1899,30-12-1899,0,3,20170503009810,09:43:40,09:40:40
1,30-12-1899,30-12-1899,0,3,20170503004086,09:44:32,09:40:54
1,30-12-1899,30-12-1899,0,3,20170503009686,09:45:09,09:41:24
1,30-12-1899,30-12-1899,0,3,20170503008081,09:45:16,09:44:12
1,30-12-1899,30-12-1899,0,3,20170503007880,09:47:51,09:44:46
1,30-12-1899,30-12-1899,0,3,20170503001087,09:48:17,09:44:02
1,30-12-1899,30-12-1899,0,3,20170503007105,09:48:34,09:45:02
1,30-12-1899,30-12-1899,0,3,20170503004478,09:49:13,09:47:22
1,30-12-1899,30-12-1899,0,3,20170503009819,09:49:14,09:47:29
1,30-12-1899,30-12-1899,0,3,20170503007318,09:49:48,09:47:00
1,30-12-1899,30-12-1899,0,3,20170503001266,09:50:43,09:48:39
1,30-12-1899,30-12-1899,0,3,20170503004028,09:50:46,09:46:47
1,30-12-1899,30-12-1899,0,3,20170503004277,09:50:59,09:48:55
1,30-12-1899,30-12-1899,0,3,20170503001980,09:51:39,09:47:50
1,30-12-1899,30-12-1899,0,3,20170503004670,09:52:12,09:47:06
1,30-12-1899,30-12-1899,0,3,20170503008796,09:52:23,09:50:41
1,30-12-1899,30-12-1899,0,3,20170503008070,09:53:40,09:51:27
1,30-12-1899,30-12-1899,0,3,20170503008612,09:53:42,09:52:36
1,30-12-1899,30-12-1899,0,3,20170503009855,09:55:45,09:52:15
1,30-12-1899,30-12-1899,0,3,20170503004995,09:56:05,09:53:03
1,30-12-1899,30-12-1899,0,3,20170503004530,09:56:24,09:52:00
1,30-12-1899,30-12-1899,0,3,20170503004561,09:58:06,09:56:30
1,30-12-1899,30-12-1899,0,3,20170503005698,09:58:18,09:55:41
1,30-12-1899,30-12-1899,0,3,20170503009575,09:58:45,09:57:58
1,30-12-1899,30-12-1899,0,3,20170503007341,09:59:51,09:57:24
1,30-12-1899,30-12-1899,0,3,20170503005170,10:00:13,09:58:25
1,30-12-1899,30-12-1899,0,3,20170503002109,10:00:27,09:57:59
1,30-12-1899,30-12-1899,0,3,20170503004265,10:00:47,09:58:11
1,30-12-1899,30-12-1899,0,3,20170503003518,10:01:07,09:58:51
1,30-12-1899,30-12-1899,0,3,20170503008076,10:02:55,10:00:51
1,30-12-1899,30-12-1899,0,3,20170503003179,10:04:34,10:00:56
1,30-12-1899,30-12-1899,0,3,20170503006872,10:05:21,10:02:45
1,30-12-1899,30-12-1899,0,3,20170503005496,10:05:25,10:02:53
1,30-12-1899,30-12-1899,0,3,20170503005509,10:06:19,10:03:08
1,30-12-1899,30-12-1899,0,3,20170503001069,10:07:20,10:02:55
1,30-12-1899,30-12-1899,0,3,20170503005658,10:07:50,10:04:04
1,30-12-1899,30-12-1899,0,3,20170503006271,10:08:27,10:04:15
1,30-12-1899,30-12-1899,0,3,20170503004891,10:08:54,10:06:17
1,30-12-1899,30-12-1899,0,3,20170503006489,10:08:55,10:05:31
1,30-12-1899,30-12-1899,0,3,20170503006545,10:08:59,10:05:44
1,30-12-1899,30-12-1899,0,3,20170503005965,10:09:12,10:05:35
1,30-12-1899,30-12-1899,0,3,20170503004489,10:10:56,10:07:15
1,30-12-1899,30-12-1899,0,3,20170503002829,10:11:20,10:08:21
1,30-12-1899,30-12-1899,0,3,20170503003806,10:12:04,10:09:03
1,30-12-1899,30-12-1899,0,3,20170503005519,10:12:12,10:08:36
1,30-12-1899,30-12-1899,0,3,20170503007730,10:12:23,10:09:33
1,30-12-1899,30-12-1899,0,3,20170503004913,10:12:27,10:08:25
1,30-12-1899,30-12-1899,0,3,20170503009268,10:12:51,10:10:12
1,30-12-1899,30-12-1899,0,3,20170503001413,10:12:59,10:09:05
1,30-12-1899,30-12-1899,0,3,20170503007909,10:14:00,10:09:14
1,30-12-1899,30-12-1899,0,3,20170503002740,10:14:16,10:10:24
1,30-12-1899,30-12-1899,0,3,20170503008709,10:15:15,10:12:31
1,30-12-1899,30-12-1899,0,3,20170503002273,10:15:27,10:13:08
1,30-12-1899,30-12-1899,0,3,20170503006163,10:15:34,10:13:19
1,30-12-1899,30-12-1899,0,3,20170503004636,10:15:50,10:13:16
1,30-12-1899,30-12-1899,0,3,20170503001313,10:16:30,10:12:58
1,30-12-1899,30-12-1899,0,3,20170503002460,10:16:53,10:13:20
1,30-12-1899,30-12-1899,0,3,20170503001113,10:17:16,10:15:23
1,30-12-1899,30-12-1899,0,3,20170503007715,10:17:31,10:13:57
1,30-12-1899,30-12-1899,0,3,20170503002695,10:17:33,10:12:45
1,30-12-1899,30-12-1899,0,3,20170503004633,10:18:31,10:16:38
1,30-12-1899,30-12-1899,0,3,20170503001653,10:18:43,10:16:34
1,30-12-1899,30-12-1899,0,3,20170503008413,10:18:46,10:15:35
1,30-12-1899,30-12-1899,0,3,20170503006175,10:18:52,10:15:05
1,30-12-1899,30-12-1899,0,3,20170503009606,10:19:26,10:16:07
1,30-12-1899,30-12-1899,0,3,20170503006849,10:20:16,10:16:58
1,30-12-1899,30-12-1899,0,3,20170503008616,10:21:00,10:17:26
1,30-12-1899,30-12-1899,0,3,20170503009982,10:21:00,10:18:09
